27,0.88,0.35,0.77,1.65,0,0,0.38,0.65,1.12,0.37,0.68,0,1.33,2.63,0.95,0.81,0,0.21,0,0,1.05,0.07,0,0,0.02,0,0,0,0.9,1.52,1.2,0.57,0,0.15,0,0.07,0.71,0.2,1.12,0.07,2
28,3.21,0.37,0,0,1.77,0.67,0,0,0,0,0,0,1.02,1.53,0,0,0,0,2.41,0,1.45,0.68,0.18,0,0,0.3,0,0.05,0,0,0,0,0.17,0.25,0.82,0.15,1.33,0.5,0.4,0.85,1
30,0,0,0,0,0,0,0,1.93,1.18,0.42,0,0,0.85,1.72,0.92,0,0,1.12,6.54,0,0,0,0.38,0.73,0,0,0,0,0,0,0,0,4.61,5.01,0.48,3.52,0.54,0.9,1.33,1.33,1
31,1.87,1.95,3.37,2.56,2.42,5.24,0,0,1.27,2.62,1.17,0.48,2.95,0.47,1.94,0.25,1.19,0,2.75,2.72,3.24,2.7,1.43,3.76,1.55,2.81,2.38,2.09,0.73,2.04,0.5,1.02,2.23,1.83,2.26,3.36,0.32,0.03,2.22,0.73,2
33,0.48,0.87,4.51,4.41,1.48,4.56,3.72,2.9,2.41,1.87,14.58,5.61,3.13,5.2,9.71,8.61,4.46,5.7,1.4,0,4.96,3.23,2.23,1.77,4.35,1.72,2.58,4.66,1.28,4.05,0,0,6.41,4.96,0.04,3.16,8.81,6.2,3.78,3.45,4
34,0.71,0.22,1.28,0,1.25,0.97,1.48,0.22,3.03,1.75,0.48,1.45,1.55,0.42,2.53,0.53,1.75,0,0.28,0.42,1.72,1.83,0.75,0.82,0.83,0.92,1.31,0.37,2.11,2.38,1.63,0.9,0.73,0.62,1.5,0,1.55,0,0.95,0.63,5
35,0.57,0.65,0.55,0.65,0,0.59,0.59,0.3,0.92,0.89,0.56,0,1.29,0.55,0.06,0,1,0,0.34,0.42,0.55,0.77,0,0.55,1.69,0.35,0.05,0,3.33,1.89,0.47,1.72,1.33,0,0.63,0.38,0.27,0.18,0,1.05,6
36,2.2,1.52,1.15,1.08,1.63,0.68,2.13,1.78,2.55,3.85,5.45,1.98,0,1.21,3.08,3.71,5.64,2.28,1.05,1,1.11,2,1.6,0.92,1.53,0.43,1.48,2.96,1.42,1.65,2.85,3.41,4.38,1.42,0.77,2.35,5.6,1.07,4.51,4.46,7
38,2.82,3.13,3.24,1.25,0.48,0.43,0.95,1.47,3.48,1.91,3.33,0.49,5.26,2.48,0.4,0,6.03,3.4,1.18,2.01,8.65,5.93,2.07,1.32,1.83,5.47,3.2,1.3,1.71,0.83,2.66,3.95,2.4,0.33,3,2.18,4.33,2.93,2.28,1.45,9
39,4.36,0.93,0.77,8.34,0,0,0.05,1.98,0,0,0,0,0,0,0,0.63,0,0,0.15,0.23,1.83,4.1,0,0,0,0.02,0.1,0.05,6.08,0.18,1.2,0.57,9.58,6.93,0,1.65,5.2,3.7,1.92,2.02,10
42,1.08,2.63,4.1,1.3,0.65,0,0.02,0.02,0,0.73,0.56,0,0.78,1.35,0.35,0,0.5,0.88,0,0.42,1.13,0.3,0.13,0,0,0,2.4,1.68,2.95,4.08,0.28,1.15,0,0,3.46,1.08,2.61,0.5,0,0,6
43,2.43,1.84,2.41,0,7.18,4.05,0.22,0.72,2.82,1.46,1.33,0,3.76,0.98,1.16,0.63,1.11,1.1,2.73,0.56,0.38,0.25,1.21,0.68,0,0,3.78,1.59,1.31,0.3,0.52,0.85,2.83,1.98,0,0,1.86,0.42,1.56,0.18,2
44,0.6,0.25,0.82,0,0.17,0.27,4.01,3.93,2.33,1.6,5.48,2.4,1.35,3.14,2.03,0.92,0.22,0.45,3.08,0.45,0.13,0,2.37,1.03,0.3,0.4,0.88,0,1.2,0.78,0.89,1.58,4.26,2.87,2.63,0.48,1.53,0.32,3.58,1.58,3
45,2.39,0.33,1.4,2.42,1.3,0.96,4.45,1.98,0.78,1.26,2.41,0.64,1.33,3.05,1.96,0.75,1.78,1.42,0.88,2.57,1.65,1.23,2.78,0.68,3.53,0.48,1.83,0.67,2.5,1.12,4.41,1.08,3.23,2.8,2.62,0.32,2.22,0.72,3.84,3.48,4
46,0.6,0,2.03,0,0.97,0,1.33,0,1,0,0,0.62,1.68,0,0,0.65,0,0.47,0,0,0,0,0.06,0.73,0,1.9,1.85,0.32,0.12,0,0.95,0,0,0.72,0,1.65,0,1.08,1.3,0,5
48,1.81,1.12,0,0,0,0.12,2.18,3.06,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
49,1.78,0.95,0,0,0.72,0.73,0,0,1.48,0.64,3.56,1.65,0.58,0.82,1.28,0,1.02,2.31,0,0.78,0,0,0,0,1.52,1.33,0,0,2.06,0.28,1.17,0.53,2.29,0,1.8,0,0.98,1.02,2.27,3.23,8
50,5.57,2.78,3.23,1.08,2.07,2.11,1.08,0.75,1.13,1.47,1.43,1.13,1.81,3.6,6.04,1.61,4.7,2.58,4.55,9.36,0,0,0.33,2.93,0,0,0,0,2.1,1.1,2.22,2.61,0,0,1.33,0.61,1.09,2.3,6.01,4,9
51,0.6,0.13,0.13,1.39,0.72,0.62,0.67,1.35,1.77,0.48,0,0.48,0.58,1.28,0.1,0.98,0.13,1.13,1.1,0.82,1.37,1,0.93,0.67,0.98,1.25,1.33,1.42,0.8,1.17,0.8,0.52,0.28,1.47,1.18,0.5,0.58,0.48,0.6,2.03,10
52,0.73,1.57,1.56,1.23,2.53,4.58,0.63,0.47,0.42,1.37,3.3,0.92,1.93,0.28,0.25,1.03,3.18,3.36,0.72,1.78,0,0,3.4,1.8,1.25,0.53,3.06,0.13,1.39,1.23,2.51,3.7,1.55,0.48,1.33,0.15,1.15,0.62,1.27,2.37,11
53,0.63,0.96,1.93,0.04,1.72,1.53,0.4,0,1.27,1.98,0,0,2.82,4.28,1.73,1.38,3.63,3.05,0,0,0,0,3.1,3.58,2.26,1.95,3.05,0.93,0.99,0.13,0,0,0,0,1.62,1.43,0.57,0,0,0,12
54,1.55,0.65,1.78,0,0.8,2.85,0,1.87,1.76,1.12,1.21,0,2.35,3.08,1.12,3.27,1.13,1.43,0.57,1.15,1.04,0.26,2.13,2.86,0.92,1,2.5,1.2,2.98,4.61,2.18,1.47,1.82,0.42,2.1,0.22,1.25,0.25,1.32,0,1
55,0.67,1.4,0.97,1.43,0.61,1.8,1.88,1.38,1.43,1.21,0.73,1.73,2.01,0,0.55,2.5,0.72,2.08,1.03,0.62,1.57,0.52,0.55,0.3,4.89,0.83,1.27,1.02,3.53,0.75,0.78,5,0.52,0.76,0,0.7,0.17,1.15,0.63,1.65,2
57,1.5,0.88,3.66,3.46,2.66,0.45,12.88,4.31,4.21,2.03,3.67,2.67,6.78,5.25,1.13,0.75,2.26,1.2,0.38,0,0.43,1.89,1.43,0.83,0.55,0,0.23,0.22,1.07,0.92,2.63,3.18,0,0,2.43,1.08,0.17,0.65,1.93,7.41,4
58,1.13,0,0.85,0.85,0.45,0.53,3.43,1.01,2.71,0,1.92,0,0.96,0,0,0.77,1.28,0.01,2.09,2.5,0,0,0,0,1.48,0,0.6,0.63,2.46,4.96,0.55,0.93,1.77,0,0.94,0.97,0.83,0,1.27,0.38,5
59,0.85,1.37,0.58,0.85,0,1.67,1.27,1.47,1.42,0.62,1.2,0.82,1.35,0,0.65,1.26,0,0,1.57,0.52,1.18,0.02,0.17,0,2.07,0.7,2.12,0,4.87,1.8,1.1,0,0.73,1.12,1.18,0,0.73,0.02,3.36,1.97,6
60,2.57,2.07,2.75,1.73,0,0.38,4.75,3.08,0,0,1.5,0.32,0.72,0.7,1.25,1.63,0.67,0,2.6,1.07,1.93,3.06,5.88,2.53,1.85,0.28,2.6,3.79,3.25,3.05,1.83,3.97,4.21,0.93,0.75,0.45,0.55,0.02,1.57,0.53,7
62,3.98,2.46,3.01,2.07,2.25,2.07,1.72,1.46,1.65,1.7,1.73,0.58,2.63,4.47,4.33,1.88,1.89,1.75,4.61,3.15,1.77,0.93,4.61,1.27,1.92,4.81,6.16,2.92,3.57,2.73,3.65,2.6,2.48,4.23,2.68,6.17,3.63,1.4,1.6,3.95,10
63,0.1,1.82,0.63,1.96,1.62,0.8,0.65,2.03,0,1.32,0.66,0.43,0.48,0.55,0.75,2.03,0,1.32,0.25,1.03,2.42,2.9,0.63,1.32,0.72,0.45,0.68,0.68,2.45,0.73,0.37,0.91,1.73,3.05,0,1.09,1.65,2.45,1.91,0.48,10
64,0.12,0.48,0.87,0.5,0,1.07,0,1.1,0,0.94,0.85,0.35,1.75,0.97,0.63,0.57,2.08,0.38,0.6,0.78,0,0,0,0.13,0.88,0,0.6,0,1,0.52,0,0.43,0,0.77,0.1,0,1.38,0.12,0.68,2.25,11
65,2.94,0.62,0.6,1.47,0.38,0.72,2.1,0.02,0.2,1.43,0,1.21,0.67,1.29,0.78,1.32,0.27,1.3,2.55,0.3,1.82,0.23,0.32,0.78,2.28,1.12,3,1.83,1.9,0,0.27,1.39,0.35,0.08,1.62,0,2.25,0.28,1.15,0,12
66,0.52,0.25,0.42,0,0,0.95,0,0.97,0.63,0,0.82,0,2.7,5.24,0,0.73,0.82,2.28,0,0.92,0.94,0,0,0.93,0,0,0,1.08,0,0.82,0.75,0,0.57,0,0.68,0.22,0,0.65,2.18,4.85,1
67,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.32,0,0,0,0,1.82,0,0,0,2.88,1.25,0,0,0,0,0,0,0,0,0,1.38,2.31,1.57,2.25,1.53,0.02,0,2
68,1.11,1.12,2.73,0,1.77,1.03,1.18,0.55,1.51,1.53,0.88,1.76,0.87,0.08,0,0.37,2.41,1.8,9.08,2.7,7.99,1.03,1.23,1.54,0.82,5.68,2.27,2.63,1.65,2.08,2.93,0.92,4.31,3,1.52,0,2.38,0,1.07,0.23,3
69,4,1,1.73,0,1.82,1.44,0.48,1.15,0.87,0.52,1.76,0.53,1.12,0,0.9,0.18,1.04,0.68,0.6,1.18,1.94,0.43,5.4,3.75,3.46,0.2,1.45,3.35,0.4,1.13,1.7,0.48,1.4,0.25,1.16,0.48,0.59,0.63,2.43,0.33,4
70,0,0,0,0,0,0,0,0,1.21,0,0,0,0.7,0.18,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0.77,1.58,0,0,0,0,5
71,1.1,0.98,2.36,0.68,2.75,0.35,2.4,0.32,0.97,2.2,1.27,1.22,0.7,0.35,4.4,3.56,1.2,0.42,2.43,1.53,1.4,0,1.37,0.58,2.02,1.18,1.18,1.13,4.6,1.18,1.53,1.63,1.77,1.45,4.91,1.44,1.7,0.08,1.03,0.97,6
72,4.05,2.94,1.37,2.23,3.52,1.95,1.73,1.48,3.55,2.18,1.45,1.32,3.45,3.3,2.27,0.63,1.75,0.83,3.75,4.48,2.67,2.55,1.85,3.88,1.12,1.64,5.06,3.25,2.77,1.72,1.05,1.37,1.33,1.13,3.26,3.48,2.66,0.85,1.2,1.17,7
73,2.1,1.8,0.48,0.68,1.85,0.73,0,0.3,0.77,0.52,1.37,0.75,1.82,1.05,1.56,0,1.63,1.15,1.13,0.35,1.05,0.38,0,0,1.82,0,0,0.78,0.77,1.3,1.48,1.52,2.3,0.32,1.27,0.75,1.22,1.02,2.16,1.55,8
74,0.87,2.71,1.5,0.2,1.99,1.07,1.6,5.23,5.08,2.58,3.37,0.97,1.03,1.26,4.36,2.3,3.56,4.11,1.72,2.83,0.87,1.17,2.23,1.4,0.95,1,2.51,0.73,3.88,5.81,1.97,2.07,3.05,1.33,0.85,2.75,0.61,1.07,1.52,2.04,9
75,0.03,0.48,0.08,1.51,2.6,0,0.49,0.93,0.95,0,1,0.55,1.73,0,0.63,0.9,1.94,0,0.72,0.85,0,0.49,0.98,0,1.02,0.13,0.48,0.17,1.8,0.05,0,1.12,1.8,1.43,0.15,0.96,0,1.52,1.35,1.15,10
76,1.57,2.75,3.05,1.6,0,0,0.4,0.58,0.12,0,1.2,0.65,0,0.75,0,2.12,2.02,0.64,0.97,1.43,0.14,0,1.6,5.89,0.62,1.3,1.05,1.27,1.62,3.95,0.42,0.72,0.95,1.34,0.13,0.3,4.2,3.09,1.63,2.25,11
77,0,0,0,0.43,0,0,0,0,0,0.07,0,0,0.13,0.53,0.13,0.13,2.55,1.45,0,0.38,1.35,0.17,0,0.83,0.78,0,0,0,0,0,0.5,0.77,0.48,0.23,0,0,0.95,2.46,0,0,12
78,0.35,1.25,0.58,0.77,0.58,0.4,0,0.83,0.65,0.53,0.82,0.27,0,0.7,0,0.67,1.22,1.12,1.61,0.69,0.3,0.43,0.45,0.5,0,0.03,0.25,0.81,0.83,0.32,0.8,0.7,1.51,0.21,1.05,0.78,0.35,0.67,0.82,0,1
79,0,0.1,1.67,2.5,2.25,1.3,1.33,2.17,3.36,2.78,1.98,1.13,3.16,0.33,2.54,3.7,1.39,0.12,0,0,3.66,1.63,0,0,0.77,0,0,0,1.02,0.02,5.51,2.08,0,0,0,0,0,0,0.55,1.55,2
83,4.45,2.15,2.36,2.25,1.58,0.98,3.96,2.08,0.35,1.18,2.5,1.73,1.57,2,3.88,2.2,2.93,2.88,0.73,0.47,0,0.57,2.33,0.08,0.88,0.28,0.47,0.02,1.18,0,1.03,0.6,0.9,0,1.87,0.28,0.52,0.73,1.22,0.25,6
86,0.45,1.03,0.57,0.98,0,1.23,0,0.18,0,0.57,0.53,0.97,0,0.57,3.4,0.55,2.44,1.47,1.07,0,3.66,1.07,1.78,1.52,0,0,0.52,0,0,1.12,0,0,0,0.88,0.77,0,0,0.83,0,1.55,9
87,4.53,3.41,3,1.83,2.08,0.18,3.07,1.22,0.37,0.73,2.1,1.45,2.63,1.47,2.4,0.97,1.48,4.16,3,1.15,1.57,0.83,4.51,1.35,1.8,0.73,1.52,1.38,3.71,1.38,2.45,0.55,0.38,2.69,0,0.54,2.83,1.36,3.95,3.01,10
90,1.98,2.86,0.99,1.13,4.53,1.46,3.3,1.32,1.27,2.83,1.3,1.53,1.81,1.7,3.71,2.21,1.9,1.67,1.53,2.39,0.27,3.12,0.72,2.03,0.93,1.43,1.3,4.72,1.03,2.93,0.62,2.38,1.83,1.28,0.83,2.15,0.67,2.58,1.95,2.7,1
91,1.12,1,2.41,0.5,4.67,1.48,1.48,0.59,2.1,0.73,0.79,1,0.05,1,0.83,0.77,0.63,0.51,2.02,0,0.35,2.95,1.25,3.53,0,0,0.77,0.93,0.85,0,1.43,1.27,0,0.17,0.52,1.38,1.1,0.25,0.97,0.4,2
92,0.33,1.93,1.13,0.53,1.33,0.82,0,0,0.68,4.71,0,0,1.72,0.42,1.68,0.67,1.6,1.84,1.92,0.67,1.08,1.13,1.24,0.75,1.92,0.72,0.92,0.3,1.56,1.02,1.55,0.47,0.87,0.52,1.6,1.8,1.35,0.99,0,0,3
93,0.75,0.52,2.46,1.22,4.34,1.42,1.14,0.68,4.81,3.13,2.03,1.92,2.85,2.05,2.08,1.43,4.65,3.83,0.55,2.86,0.77,1.75,0.65,0.6,0.75,0.45,0.9,0.25,2.41,2.08,2.5,0.98,1.5,1.39,0.12,0.77,1.12,2.98,3.73,4.18,4
94,0,0,1.52,0.83,1.23,0.63,2.87,0.52,1.72,2.95,0,0,0.5,1.62,3.61,4.68,7.13,7.33,0.9,2.64,1.48,1.58,0.74,0.72,0,0,0.62,0.97,0.43,0.8,0,0,0,0,1.4,6.11,1.73,0.37,0,0,5
95,2.15,0.53,0.77,1.43,0.78,0.72,0.6,1.33,0.67,0.83,0.95,0.88,1.18,0.38,0.55,1.16,1.15,1.65,2.34,1.1,7.16,5.71,0,0,0.98,0.92,1.12,0.93,0.07,0.25,1.17,1.24,1.42,0.05,0.97,0.97,0.95,1.91,0,0,5
96,0,0.13,2.35,1.6,0.25,0,0,0,0,0.25,0,0.1,0,0,0.52,0.15,0,0,1.32,0.67,1.08,1.03,1.18,0.35,0.02,0.38,1.12,0.45,0,0,0,0.63,0,0.44,0,0,0.37,1.35,0.1,0,6
97,1.78,1.32,0,0,0,0.22,0,0,0.97,2.13,3.51,3.55,0.48,0.28,1.47,1.62,1.17,0.75,0,0,0,0,0,0,0.82,2,0,0,0.27,0.25,2.41,0.95,2.07,0.42,0.47,0.6,1.12,0.73,0.78,1.65,7
98,0.99,0.95,0,0,0,2.27,0.38,0,0.94,0.4,0,0,1.55,0.32,1.62,1.5,3.14,0.7,0.78,0.65,2.53,1.77,1.45,0.42,1.43,2.18,0.63,0.54,0.35,0,0.52,0.83,0.65,0.33,0.69,0.37,3.88,2.35,0.03,0,8
101,0,0.98,1.2,0,1.07,0,0.29,1.47,0.9,1.22,0.18,0.77,1.58,0.43,1.16,0,0.93,0,0,0.62,1.15,1.1,0.2,1.47,1.28,0.75,0.57,0.93,0,1.12,0.92,0.96,1.07,1.35,0.25,1.08,0.02,0.55,1.17,1.79,11
103,1.18,0.05,2.46,1.22,1.62,2.4,2.33,1.98,1.3,0.85,1.78,0.82,0,0,1.53,1.28,0.75,0.6,1.77,1.26,1.42,0.17,1.07,0.82,1.05,0.37,0.47,0.43,2.39,0.22,0.72,0,3.78,3.3,0,0.92,3.7,0.7,0,0.47,1
106,0,0,0,1.35,0.62,0,0.97,0.92,0,0.63,0.25,0,0,0.08,0.25,1.11,0.07,0,0.77,1.22,0.5,0.5,0.77,1,0.63,0.85,0.57,0.22,0.65,1.33,0,0,0.15,0,0.02,0,0,0,0.97,0.29,5
108,3.65,3.38,2.68,2.83,0.4,0.75,0.15,1.35,2.7,1.68,1.32,1.03,0.04,1.93,3.18,1.85,1.52,0.51,1.37,0,1.07,1.08,1.88,1.83,0.3,0.58,0.7,1.55,1.33,2.26,0.67,2.01,2.61,4.03,1.67,0.64,1.47,0.74,0.3,0.6,7
109,0.62,0.85,0.9,0.55,1.17,1.56,0.67,1.41,2.55,2.1,1.63,0.72,1.8,0.73,1.5,1.12,1.32,5,1.29,1.63,1.68,0.83,0,0,1.37,0.78,0.8,0.7,0.33,0.25,2.15,1.99,2.12,0.83,0.67,1.89,0.8,0.72,0.88,1.57,8
110,0.95,0.6,1.33,0.78,0.74,0.85,0,0.02,1.13,0.35,1.83,0,0.75,0.68,1.25,0.27,0.95,0.43,0.67,1.31,0,0,0.9,0.8,0.45,0.38,0,0.03,1.18,0.45,3.2,1.12,0,0,0.8,0.65,0.86,0.37,1.55,0.45,9
111,1.87,2.01,1.34,1.1,1.35,0.57,1.58,0.23,1.48,1.15,0.83,2.11,1.86,0.42,0.43,1.7,1.57,0.77,3.95,0.96,1.18,3.1,0.3,2.32,1.22,0.7,1.67,0.65,3.45,1.87,1.69,0.7,1.25,1.38,1.74,1.18,2.15,0.27,0.56,0.98,10
112,1.1,1.11,1.37,1.33,0,2.21,0,2.36,3.27,3.13,1.17,1.13,1.91,0.65,0.64,1.45,1.82,1.04,0.32,1.79,0.87,0.81,4.73,2.08,2.44,3.51,3.37,0,2.28,3.62,0,1.72,3.83,2.85,1.05,0.77,1.85,0.82,0.95,1.73,11
114,0.72,0.75,1.8,1.22,1.95,0.02,0.82,1.42,1.22,0.77,4.46,2.75,4.5,6.21,1.93,0.7,1.42,1.26,4.51,6.23,0.8,0.66,0.83,0,1.98,1.67,0,0.43,1.96,0.67,0.97,1.79,1.25,1.57,8.79,10.59,1.03,0.72,0,0,1
116,0.79,0.29,1.83,0.58,1.36,0.18,0.48,0.63,1.34,0,1.27,0,1.46,0.52,0.22,0.77,0.58,0,0.52,0,1.23,0.25,0.05,0,0.95,0,0,1.29,0.21,0.9,0.01,0.72,0.78,0.06,0,0,0.65,0.47,0.94,0.38,3
117,1.73,1.03,1.12,0.3,1.33,1.02,0.81,0.53,1.08,0.2,1.39,0.23,0.93,1.15,0.39,0.42,1.19,0.33,1,0,1.32,0.35,0.28,0,1.03,0,0.35,0.52,0.75,0.52,1.25,0.37,2.7,0.58,1.55,0.8,0.75,0.98,0.9,0.65,4
118,0.15,0,0.83,0.37,0.68,0,0.65,0,1.52,0,0.22,0.42,0.38,0,0,0.6,0.25,0.32,0,0.75,0,0.4,0,0.75,0.68,0,0.42,0.27,0.95,0.28,2.26,0.6,0,1,0,1.42,0,0,0.6,0.23,5
122,1.55,1.95,2.6,2.03,1.58,4.55,0,0,0,0,0,0,0,0,2.33,1.28,0,0,3.23,6.88,3.43,2.42,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,1,1.83,0.8,1.87,9
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,4.06,1.63,0,0,1.25,0.47,0,0,0,0,0,0,0,0,0,0.18,10
124,2.51,0.82,2.65,1.07,1.28,1.95,2.14,1.1,1.97,0.52,3.61,2.9,2.22,0.73,2.06,0.75,3.58,1.1,1.76,1.25,1.89,0.82,1.1,2.4,0.52,1.36,1.4,1.31,2.39,0.72,1.65,0.73,0.25,1.58,1.98,1.32,1.58,1.35,1.73,0.38,11
